ACTIQ	RATING	 REASON	SIDE EFFECTS FOR ACTIQ	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	clinic pain syndrome	not much other than the teeth decay, root canals, ect, the up side was it was the only medicine that worked for me, for the break through pain I have, this all due to multiple surgeries,I think around 30 or so, for one problem  or another, so always had this constant cronic pain, that for the most part can be unbearable. now at my wits end I'm through pain management x 12  some years now. Dr started me on percecets, but they don't help any, and still taking my Oxicontin. wish my insurance would pay for my actiq, would be cheaper than the hospital,  which I know it's going to end up back to. is there anything out there that is around the same strength as my actiq, that I can take.I take Oxicontin 80 mgs,3 times a day for the past couple of years now. insurance just changed through husband's employment, so the new insurance no longer covers my actiq, So looks like I'm back to square one, prob and up in the ER Again on a weekly basis for pain control. tried everything else nothing helped like the actiq, and my Oxicontin combo, and even the Oxicontin insurance after may 1st is going to stop.		F	43	8  years800	3/6/2013Email
5	chronic back pain&stomach pain	Lost teeth and can't afford new ones.it is the only medication that lets me live without severe pain and now no doctors want to prescribe it because of the ridiculous price and the fda won't approve for chronic back stomach pain and they don't care how much pain u are in they can provide a better quality of life pain is curable but they don't care about people who need it for chronic life changing pain can't work and missing out on my kids best years because of junkies who ruin it for people who need it to live and work and I would like to enjoy life and be able to sleep more then ten hours a week if it wasn't for my kids I wouldn't want to live for much it is sad I loose all my teeth and they went from less then a thousand a month to fifteen thousand a month just because of the fda won't approve for back pain and the clinical trials proved it is a safer and faster breakthrough medication that is a shame in the best country in the world I wish doctors would prescribe it and take their oath seriously there the doctors not insurance company's		M	40	7  years1600&800mc	10/9/2012Email
4	Avascular necrosis and severe back	I also lost my teeth, but it turned out okay. I always wanted braces and we couldn't afford it so now I have straight teeth now and a great smile. It was a lot of suffering though with the jaw pain and the extensive surgery I needed. Actiq works but I don't understand as an RN why they can't find a formulation besides the patch which I also wear, that will help a breakthrough dose of Actiq last longer than the pops. These pops are addictive but I have one of the best pain specialist in the country and he put me on a maintenance dose of Methadone that helps with that withdrawel feeling in between. The addiction is not addiction, it is a physical dependence when it comes to a person who legitamely needs pain medicine. I have severe Avascular Necrosis and had both hips replaced already. My back is basically collapsing from arthritis and degenerative disc disease as well. I finally accepted the fact that I need the narcotics as much as any diabetic needs insulin, to live a productive life.		F	52	7  years800 mcg 4X D	2/8/2012
5	Bilateral TotalJointReplacement TMJ	I LOVE this medication because it has been the only medication that has really helped my severe chronic pain from my total joint replacement of my tmj. I also take avinza. From the first day that I started this medication I had NO idea that I would lose all of my teeth. It has been literally terrible on my quality of life. There should be a class action lawsuit because all most EVERYONE that has taken this drug has lost most or all of their teeth. Since my total joint replacement I cannot open very wide at all. I just had to have a total mouth extractions last Oct. and I have had terrible problems. One being that they (meaning the dentist) left me with literally NO ridge at all so I am unable to wear a bottom denture. Now I have to have implant surgery that my insurance will NOT pay for even though all of my doctors say it is medically necessary because my total joint replacment will fail since I have no proper support. My top denture is completely crooked and I have been in more extre	If there are any attorneys who are considering a class action lawsuit please email me as I would be interested in getting on board. Although I am not sure that if you sue you would have to stop using the medication and Actiq has been the only pain med to really help my severe chronic pain. It is a very difficult situation and now since my insurance will not pay for my medically necessary implants I don't know where to turn. I cannot eat anything but very soft food and have lost my appetite and only eat 1 meal a day. It is usally oatmeal or applesauce or something along those lines.	F	42	8  years1600 MCG 7X D	11/12/2011Email
5	severe degenerative disc disease	only side effect; I did eventually lose all my teeth except 5 on the bottom	Actiq was the very best medication for pain relief without causing sleepiness and lethargy.  I was able to care for my mother who had a terminal illness and live a productive lifestyle. I'd trade my teeth again for a quality life.  They would not prescribe it for my mother for fear of her falling asleep with it in her mouth; gave her fentanyl patch instead, which I believe contributed to her respiratory failure.  She was 79 yrs. old.	F	62	6  years400mcg 3X D	4/14/2011Email
4	cerv/lumb herniated discs; more	I had to stop the Atiq several yrs ago, so I don't remember exactly how long I took it. I think it was 2-3 yrs. I also don't remember the dosage amount. It worked quite well, however, if I had known what it was doing to my teeth, I would NEVER have taken it.	Worst thing I've ever done to my body.	F	56	 don't reme 6X D	3/20/2011Email
5	arachnoiditis,5 spinal surgeries	I had perfect teeth, always from childhood til date seen dentists and kept great oral hygene. I began a couple of years ago with extensive decay to now 2 teeth and 16 drilled to the gum all of which will be extracted on or about March 1st. Dental Caries cause by Actiq has caused me to need a full mouth recunstruction after 60k of root canala,prostho to help save and oral surgeon as well as infections. Just yesterday my face blew up and I waqs rushed over and had two teeth removed and grafted to releive the serious infection. I have been hopitalized for c-diff colitis fro clindomyacin 3 times. I am at my wits end and now a full mouth recunstruction after all this work.I have been so sick physically and mentally and without our Government thinking out mouth is part of our bodies when it comes to medical coverage it is making people struggle even disbled with no where to go when these problems occurr except blogs like this for us to vent and know we are all not alone.	I think we all need to get a class action started, I am sure any attorney would take this on as there are enough of us out there if anyone agrees or is interested respond here or to my email and put it on any site you see someone has to help us allget some help with our teeth and medical issues compromised from this as well. thank you	F	48	6  days600 mcg 4X D	2/19/2011Email
4	chronic pain from 5 back surgerys	lost all my teeth	this medicine does what it was designed to do, stop my breakthrough pain or at least tame it down to where i can tolerate it.	M	49	5  years400mcg 3X D	1/28/2011
5	Fibromyalgia	Tooth decay & sleepiness	I actually take 12/day, but the pull-down menu didn't offer that choice!This is a miracle drug for me! I tried just about every other pain medication out there, and few worked. The few that did work, I quickly built up a tolerance to and they quit working after 3 months to a year. I was mostly bedridden from Fibromyalgia and osteoarthritis in my right knee before using Duragesic patches (3 50mcg patches at once, change oldest patch each day) and Actiq. My husband's company switched from Express Scripts to Cigna, and now I'm having to fight to get my Fentanyl. We got my patches approved with just a preauthorization. But it's taking us forever to get the Actiq approved. I just pray that they eventually do approve it. I don't want to go back to being bedridden. For me, it's worth losing my teeth to get my life back. I have two young daughters who need me.	F	44	3  years800mcg 10X D	1/24/2011Email
5	Chronic Pain	You WILL Loose ALL your Teeth eventually with Actiq. There is no question as to if it will happen. Rather it is when. The damage is slowly occurring from the first pop. But, we have the Correction. You CAN Now USE Your ACTIQ with NO Future Tooth Decay resulting from Actiq. We are the first and ONLY to develop a FIX to this issue. Contact us at www.DentalCorrections.com	USE your Actiq for now on, with NO DECAY future resulting from your future Actiq use. Our new Program is 100% Success Rate! Now 25% Discount for Internet Purchases.www.DentalCorrections.com	M	45	2  years1600mcg 4X D	12/8/2010Email
1	RSD, disc herniations neck, pain	Horrible teeth problems, lost most of my teeth, need bone grafting, trying bridgework now, tried fillings then crowns first, fentanyl seeped under crowns into bone and root, causing more damage.	shame on actiq manufacturer for promoting off label usage and not advising of the severity of the teeth and bone structure damage that results no matter what precautions are taken.	F	49	8  years1600 mcg 8X D	9/15/2010Email
5	severe cronic back pain neck &low b	Like just about all pain meds. DRY MOUTH is main one. if these other people would have read the inclosed drug info they would have read that BRUSHING YOUR TEETH more is necessary with sugar content of Actiq. Any dentist will tell you side effects of dry mouth: the decaying of teeth & gum disease!! drinking soda is the worst...but it worked for me. Dentists can also prescribe special toothpaste to help. The best side effect.....I was able to  have somewhat of a more normal quality of life! So many meds. make you feel so tired, ACTIQ didn't for me. Can someone tell me why it's so expensive?????? The cost is just not right. The people that need it can't afford it.	ACTIQ name brand works. It's the only one. The first generic to come out did not! Not at all. Pharmacists kept telling me they were the same. Who would you believe the person one it for years or someone that never used it! Most Insurance company's would then only pay for generic (which wasn't much cheaper) then they said unless you have a severe form of CANCER that they will not pay for it. It was the best pain regiment I had when ACTIQ was included. I told my Dr. that it made me feel like a real person again. I felt great! now I can"t have it. Why is it so expensive??????	F	50	 800mg 4X D	7/31/2010
1	spinal surgery and constant pain	Why is there no class action law suit on this drug??? Everyone I meet that has taken it has lost their teeth or half their teeth and my doctor will not even prescribe it any more because all his patients had tooth problems. I brushed before, after, it does not matter.  This stuff just sits on your teeth and rots them away.  THe company is now in trouble because none of the insurance companies are willing to pay for it anymore. So between the price and the rotting teeth the company has some real PR work to do. I think a big law firm should take them on. There are thousands of patients who have lost their teeth and this company could care less.	Stay away from this drug at all costs. That is my best comment.	F	45	5  days1600 mcg 6X D	7/5/2010
1	CANCER	EVERY SINGLE TOOTH IN MY MOUTH HAD TO BE REPLACED ALONG WITH 4 OST AND WORKING ON AT LEAST 2 MORE. THE COST BETWEEN ORAL SURGEON AND COSMETIC DENTIST WAS 75,000 BEFORE THEY EVEN STARTED THE WORK. I JUST REPORTED MY DENTIST TO THE BOARD OF DENTISTS AS HE SKIPPED TOWN BEFORE THE JOB WAS COMPLETE.THE REVIEW BOARD SAID THAT ALL OF THEM NEED REPLACED AS IT WAS A SHOTTY JOB. NO PAIN MED IS WORTH THIS KIND OF PAIN AND COST. DO NOT ADVISE TAKING IT. I AM AN ATTORNEY AND AM CONSIDERING A CLASS ACTION LAW SUIT AFTER SEEING THIS INFORMATION. I HAD NO IDEA OTHER PEOPLE WERE EXPERIENCING THE SAME THING. MY DOCTORS TOLD ME IT WA BECAUSE I HAD A CANCEROUS SALIVA GLAND REMOVED AND MY DRY MOUTH ROTTED MY TEETH. SEEMS THAT IS NOT THE CASE.		F	45	4  years800MCG 6X D	6/15/2010
5	chronic breakthrough pain	worked great back to a normal life again	insurance stopped paying for actiq in 2009 now my quality of life went from 85%-10% cannot afford without insurance. insurance won't pay unless I have cancer, why did they pay it for 5 years?	F	43	6  years1200mcg 4X D	3/22/2010History
1	Cronic back pain arachnoditis	Complete decay of my teeth. There are no warnings about this terrible side affect. My dentist even noted that there was more decay on the right side of my mouth because I am right handed and I naturally place the drug on the right side of my mouth	There is no question whatsoever that Actiq caused all of my tooth decay according to my dentist and other dentists that I have seen	M	58	3  years800 mcg 4X D	3/4/2010Email
4	Severe back pain-surgery/ sciatica	the only side effect I've had are to my teeth-they do not warn you of the sugar content in this drug. I always use it on the right side of my mouth &  all the bottom teeth on that side of my mouth now have cavities at the gum line. I just had to have a bridge made for a cost of over $3200 all because of this drug. We should all sue them to get our dental paid for-this is horrible. I'm disabled & don't have the money to pay for the rest of my teeth	Besides the teeth the other problem is insurance. I will not be able to afford this drug much longer as I've had to pay out of pocket. Even though AARP Medicare D assured me 4 times they would pay for the drug no matter what my DX, once I signed up they refused to pay because I'm blessed not to have Cancer. What a rip off with these companies. This drug costs very little to manufacture, why does it sell for hundreds of dollars a box? What is wrong with this picture. The generic  brand from Barr is just as expensive, basically, as the original-	F	60	2  years400 mg 3X AN	2/7/2010Email
4	Broken in half by car accident	At first my stomach was up set, but that faded away. I was on this drug Actiq for 2 years, until I could not pay for it anymore. And, disability refused to pay for it. The drug was good the side effects now are devistating, making me home bound because like other's I no longer have teeth. I spent 5 years in braces, first 3 through Jr. High then when my wisdom teeth came in,they had to pull them and I had to spend 2 more years in braces and while I was just about done with my retainer at 16 I had a car accident where the car rolled 5 times and I went halfway out of the sunroof the car rolled over ontop of me, broke me in half, and rolled 2 more times. While in intensive care with a resperator and no retainer my teeth all spaced out so about 8 months again in braces. Now with Chronic pain, closed head injury, back broken in 7 places, and 33 corrective surgeries since. Actiq worked good compared to other pain med's. But, now I have 7 teeth left. I am so embarassed to go out. Who would wan	If I knew then what I know now, I never would have taken it. At this time my next option is a Morphine pump or shotgun. I didn't go through all the pain of wearing head grear, the throbbing of the orthodic rubber bands. The stanless steal smile as a teenage girl. Actiq did work sure, but I really would like to actually EAT SOMETHING that is solid SOON. I have no molers, both gold crowns snaped off and my last 5 on the bottom in the front are not looking so good. So, they will be next. What the HECK is a person TO DO? I sure hope that the Manufacture and Disributor get to read some of these. Being Disabled is bad enough, but the medication they give you that is suppose to help make's all your teeth fall out, is a very-VERY BAD thing. I am in Tampa, FL is there anyone out there that can help. I get $599 a month, how am I suppose to pay for the dental surgeries, extractions then dentures? HELP! Any Pro-bono Dentist's around?	F	50	2  years	1/8/2010Email
5	DDD, Cervical Radiculopathy, etc.	4 surface cavities plus 11 teeth with no enamel at the gumline (high risk for future cavities). These were my first cavities ever.  I brush my teeth 3x/day & that's probably why I went 6 years with no problems, but now my teeth are a mess.  It is not just the sugar, but also the citric acid in Actiq that supposedly contributed to them.  I always put the medication on one side of my mouth -- that's where all the cavities were & most of the teeth with the stripped enamel.	Works great for pain.  Fentanyl is the only narcotic I'm not allergic to.  Tried Duragesic, but even the lowest dose available caused an overdose.  No other side effects besides the tooth decay.  I've gone off it for a month or so at a time to manage tolerance & didn't have any issues.	F	32	7  years	12/19/2009
3	RA, DEGENERATIVE DISC, FYBROMYALGIA	LONG STORY VERY SHORT- BEEN ON THIS ABOUT 10 YEARS, the tooth decay warning WAS NOT LISTED FOR SEVERAL YEARS then added a few years ago...the story of why i had to keep this med. is long, but the bottom line is this, I had NO LIFE prior to this med.& was suicidal. Although it gave me a "life" ALL MY TEETH ARE FALLING OUT NOW AND I CANT AFFORD 30K WORTH OF DENTAL WORK. I AM A YOUNG-LOOKING ATTRACTIVE WOMAN WHO NOW HAS THE SMILE OF A CRACK AND METH ADDICT. LOVELY. NOW WHAT?	DONT TAKE THIS MED IF OTHER OPTIONS ARE AVAILABLE AND WORK FOR YOU!!! THIS SHOULD BE CONSIDERED AS A LAST RESORT MED FOR MULTIPLE REASONS, INCLUDING THAT IT IS 100X MORE POTENTANT THAN HEROIN AND MORPHINE. COMING OFF WILL NOT BE FUN...	F	42	10  years	6/16/2009
3	for R.A.	LOST ALL MY TEETH	IT WORKZ GOOD FOR SHORT TERM PAIN. I AM ALSO VERY UPSET BECAUSE I LOST ALL MY TEETH FROM TAKIN THIS MEDICATION. LOST TEETH ABOUT 2 YEARS AFTER TAKIN MEDICATION.	F	66	4  years	2/22/2009Email
4	Severe Back Injury 9herniated discs	I have been on Morphine(200 mg. 4x daily) & Actiq-Fentynal(1600mcg. x 8 daily) for severe back pain since 2002. I have suffered with serious side effects - Respiratory Problems, bouts of unconsciousness & waking in middle of the night uncontrollably freezing with severe hallucinations.  Also, mouth ulcers, tongue lesions, Dental Problems - losing 4 rear molars, having 4 or 5 root canals , multiple bonding's to repair crumbling teeth, and many, many cavities since 2005 . Just recently, I  had a very painful root canal done which almost ruined my entire Christmas, only to have 1/2 of another tooth fall out in my hand a week later.  That day (a few days ago) I seriously felt like I was losing my mind and realized that there must be something way more serious going on with my teeth than I had imagined. Miraculously, I happened to go on the Internet and read on a web site regarding Actiq and Tooth Decay Lawsuits.  It gave me the answer to my constant horrible teeth problems that no	Actiq does help with the excruciating back pain when Morphine is'nt enough, but they should have "worked out all the bugs" before they put it on the market & get chronic pain sufferers addicted to it. I would definitely like to see Cephalon punished for their GREED, keeping people in the dark about all the side effects.  Getting some type of settlement to recoup my losses would definitely help give me some needed relief. I could buy some new teeth for starters and then get surgery done to fix my back so I could get off these evil suckers.Does anyone know of a Law Firm that is suing the makers of Actiq for all the EVIL side effects associated with Actiq use?Please Email me the information. 	M	45	5  years	1/31/2009Email
5	Chronic Back Pain Syndrome; RSD	My ONLY side effect was the rotting, decay, breaking of, all my teeth that are in desperate need of extraction, to the average person this side effect is similar to photos of "meth mouth!" When first prescribed Actiq it contained NO dental warnings, approximately 1 year later the package insert was changed and included consulting and visiting your dentist. However the damage to my teeth had already been done. I'm in desperate need of dentures with no way to pay for them due to this medication. No physician, pharmacist, or dentist warned me of this problem. My dentist seems to be unaware of the problems it has caused to date. Next: I will find a caring dentist.	Actiq allowed me to participate in my life; for the first time in over 5 years! The back pain and bilateral radioculpathy was so unbearable became totally bedridden for 5 years. Actiq afforded me the luxury of a pain tolerant life. (I controlled the pain, the pain no longer controlled me.) During my divorce proceedings I quickly learned that Medicare and Medicaid would not pay for this MIRACLE drug. I stop taking this medication because I lost the luxury of private health insurance during my divorce in 2004. I stopped Actiq cold turkey on my own without side effect or symptoms (pain came back with a vengeance). Was placed on 100mg MS Contin, 3x a day and 2 Narco 10mg 3x a day. I am bedridden again!  I hope one day all clinicians will learn to be more sympathetic when treating their pain patients and realize they're not "drug seekers" attempting to get high. We need more medications like Actiq, and less governmental control and limitations over the usage of such wonderful medi	F	48	2  years	9/4/2008
