TRANSDERM+SCOP	RATING	 REASON	SIDE EFFECTS FOR TRANSDERM SCOP	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
1	Motion sickness	I went on vacation with my family when I was 13, they gave me the patch twice in two days. The second night I woke up in the motel we were staying in, with visual hallucinations that were more profound than LSD. I since have never been the same! I am now 39 and can still remember verbatim the two day trip!!!		M	13	2  days10 mg	7/14/2013Email
1	Anti nausea for surgery	This was the worst drug experience I have ever had in my life. I did not know what was wrong with me for the first 2 days after I had returned home from a surgery.They gave me the patch to help with Nausea. I first started feeling dizzy and disoriented and then the anxiety started. I could not walk and my heart was pounding. I have done my share of drugs and I will tell you right now this was the worst and most scary experience I have ever had. I thought I had permanently lost my mind. I spent all night awake and hyperventilating.I thought I was having a heart attack. I tried other things to calm me down but nothing helped. I am lucky my boyfriend took care of me. It lasted about 4 days and the worst 2 days where in the middle. I will never take this drug again. The doctors did not believe me when I called and told them what was happening and that made me even more scared until my boyfriend found this site and read the review.  at least then I knew I wasn't going mental.	Stay Away from this drug	F	26	2  dayspatch 1X D	6/11/2013
1	light headedness / dizziness	blurred vision, couldn't read - extreme dizziness - restlessness - anxiety - extreme fatigue - muscle weakness - impaired motor funcion	I put this patch on at 5pm on a Friday, woke up at 5am Saturday and sat up in bed, room was whirling, broke out in a cold sweat, felt horrible, immediately removed the patch and tried to sleep.  Felt bad all day on Saturday, but oh my Sunday morning all hell broke loose, 24 hours after removing the patch my symptoms were heightened.  My husband took me to the urgent care center, all they did was tell me to drink lots of water to try and flush the drug out of my system.   Its day 5 now and I'm still having issues with dizziness, weakness and fatigue.  Hoping to be back to at least the original state I was in before takign this drug soon.	F	47	1  times1.5 1X D	6/6/2013
5	Vertigo	No side effects	Only thing that stopped my vertigo, nausea, and vomiting that lasted for four weeks before I got it.  Within 30 minutes of having one on, my vertigo stopped.  Hasn't been back since.  Highly recommend this for anyone with vertigo.  Be careful and wash your hands after handling.  This is a strong sympathetic system medicine.	F	34	21  days30 mg 1X D	5/4/2013Email
1	I had minor surgery.	When removing the patch within an hour or so I was disoriented. Felt like I was in a dream. I then became confused and kept repeating myself. I had to have my husband come to my work and take me home. I slept all night but woke up with the same side effects literally no memory, very scared and confused. Husband took me to the ER. They did cat scan and blood work and told me to drink lots of fluids. Doctors didn't seem to know about drug effects. I became worse within a few days. Finally got to the point where I was studdering and couldn't remember anything. I became catatonic and couldn't speak at all when I was finally rushed again to the ER. I was placed in ICU for 24 hours and had testing for a stroke. I also had vomiting, high blood pressure and fast heart rate. MRI, and every other test said no stroke. reaction to the patch. I then spend another two days in a regular room getting my speech back and my anxiety level down.	THIS DRUG SHOULD NOT BE ON THE MARKET! Even if some tolerate it well its not worth it to have it out there where it can cause so much havoc for those that do not tolerate it well. I was not given any side effect information besides, dry mouth and blurred vision. Surgery center just placed it on me. THIS DRUG COME FROM A PLANT IN COLUMBIA THAT IS USED FOR TRUTH SERUM AS WELL AS CRIMINALS TO DIBILIATE THE VICTIM WHERE THEY DO NOT HAVE A MEMORY OF THINGS THAT HAVE HAPPENED. THIS DRUG IS CALLED DEVILS BREATH IN COLUMBIA. I have went through two weeks of hell after having this patch. I thought that I was not going to live through it all.  It has now cost my husband and I thousands in medical bills because of my SERIOUS reaction. Please call the FDA and the pharmaceutical reps in your area as well as the makers of this drug. If enough people do maybe it will be taken off the market. 10 DAYS OUT AND STILL WORKING ON GETTING MYSELF 100% BETTER! STAY AWAY FROM THIS DRUG.	F	44	2  daysunsure 1X D	4/29/2013Email
1	7 day cruise	This drug is poison. I have used the patches on 3 previous cruises and thought this medication was wonderful. This time, I was terribly wrong. During the cruise the only problem I experienced was blurry vision, which I expected because it was listed as a side effect. 12 hours after I removed the patch, all hell broke loose. I was naseauted, dizzy, felt like my movement was delayed by 3 seconds, anxious, depressed, tired, was twitching and confused. I couldn't focus and was crying all the time. It has been 4.5 days since I have had that evil patch on, and I still do not feel back to normal. This drug is HORRIBLE and STAY FAR AWAY from it.		F	24	7  days	4/4/2013Email
1	motion sickness	Urinary retention, severe constipation, dry mouth not relieved by drinking, disorientation		F	57	6  days1.5 mg	3/4/2013
1	To avoid Nausea after surger	15 minutes into wearing the patch my heart start thumping wildly and then racing, thumping and racing...beating hard, then I noticed my throat scratchy and dry.  I could not think clearly.  My face was on fire and when looked into the mirror my cheeks were flushed. Diarrhea the next day.	15 minutes into wearing the patch my heart start thumping wildly and then racing, thumping and racing...beating hard, then I noticed my throat scratchy and dry.  I could not think clearly.  My face was on fire and when looked into the mirror my cheeks were flushed. I thought hmmm I better look at side effects and so when I did I ripped that patch off immediately.  I had placed it on at bedtime as I was to have surgery the next morning...as a result surgery was cancelled due to my condition from the patch...I had felt GREAT all day long before I placed that patch on...unbelievable...for me it was a HORRIBLE experience. I had diarrhea that next day into the next night...I didn't get any sleep that entire night after I ripped the patch off.  If you have ever had an allergic reaction to any other substance DO NOT USE THIS PATCH.	F	56	1  days 1X D	1/24/2013Email
1	motion sickness/cruise	My daughter was prescribed this patch by her PCP.  She had worn the patch previously in October on a cruise with no side effects, however she put the patch on Dec 16 and wore it three days and replaced with another patch on the other ear.  Now she has lost her hearing in one ear and has had everything you can imagine nausea, vomiting, dizziness, muscle spasms, can't drive or even work without help, cannot work-cannot function-THIS DRUG IS DANGEROUS AND THE DRS, PHARMACIST, AND DRUG MAUFACTURERS NEED TO KNOW THEY ARE HURTING PEOPLE WITH THIS MEDICATION!!!!IT NEEDS TO BE REMOVED FROM THE MARKET!!!!!! NO ONE SHOULD HAVE TO GO THROUGH WHAT MY DAUGHTER HAS GONE THROUGH!!!	DANGEROUS DRUG!!!!!! DO NOT USE!!!!! SIDE EFFECTS!!WITHDRAWALS-HORRIBLE!!!!	F	39	7  days1.5 1X D	1/24/2013
5	Deep sea fishing	Dry mouth	These patches are amazing! I get violently sick on the high seas. To the point of dry heaving the entire day non stop. I love fishing so much that my doctor starting prescribing me these patches about 8 years ago. I put one on the night before my fishing trip and fish for 10-15 hours the following day. I take it off the second we step off the boat. No problems! Awesome stuff! By the way, the over the counter motion sickness meds don't  work on me.	M	58	1  days1.5 mg 1X D	12/27/2012Email
