TRIVORA-21	RATING	 REASON	SIDE EFFECTS FOR TRIVORA-21	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	to prevent pregnancy	I love this birth control. I have been taking it since last march and it works perfectly. I have regularly periods, cramps only last 1 day maybe the half of day 2. I've always had crazy mood swings so the pill doesn't Really affect me there and I haven't gotten pregnant. Yay to Trivora!		F	19	1  years28	5/7/2013
2	prevent pregnancy	I originally was on depo provera and was loving it but however needed to have a period, first switched to trinessa which I was experiencing nausia, lower back pain, bad cramps, exhaustion and mild sore boobs. Then my family physician switched me to trivora ( had been on it when I was about 18 or 19 and had no problem with it). Well my nausia had got really bad, I would over heat, many time I ate, I would get nausiated and sick to my stomach, my boobs hurt constantly, had constipation, lower back pain, really horrible abdominal cramps, first month had long period and 2nd month had spottin first day then light light period for 2 maybe three days, and also have horrible headaches, seriosuly making me think I am pregnant and also been asked more than a few time if I am indeed pregnant. Don't really know if all this is from trivora but none of these are going away. I'm talking to my birth control doctor this month to see if I should switch.		F	22	3  months28	9/9/2012
4						1  days	8/22/2012
1		Started going to a new dr. and he felt that the dose contained in my previous pills was too high. I have tried everything from the patch, depo (which gave me a light period for 6 months straight) and various brands of pills. Since staring trivora I have basically turned into a basket case. I have been experiencing bouts of depression, anxiety, and severe mood swings where I find myself gettig very angry for no apparent reason. All of this is accompanied by sporadic crying fits that I cannot seem to control. It is comforting to know that other people were having similar experiences... I will be calling my dr. on Monday to get a different pill!		F	31	9  months	8/11/2012Email
1	Prevent Pregnancy	weight gain, never full after eating, severe mood swings, paranoid, weird discharge, shorter periods, decrease in sex drive.		F	18	2  months	8/9/2012Email
2	Reduce endo. pain & contraceptive	Horrible, debilitating nausea which did not begin until nearly 10 months after starting it; depression, hair loss, anxiety, breathing difficulty, chest pain.		F	28	2  years??	5/28/2012
2	To not get pregnant.	Yeast infection, irritability, more anxious,nausea, sleeplessness, headaches, emotional, loss of appetite.  Less acne.		F	32	10  weeks?	4/27/2012
3	removal of IUD	I had my IUD removed for some time now. After removal I gave my self time to get back to norm. But I don't like the feeling of worrying about when my period coming when I ovulate or being in the heat of the moment. My doctor originally prescribed DEPO. I took the prescription home never got it processed that was November. I went back to the doctor feb. For STI panel and hand him bk. Prescription stating DEPO want be for me when he suggested the pill....now I'm not good at time nor swallowing but for now it ain't bad. A little nausea, bowl movement, increase hunger, irritable and moody..naw I can't say it is so bad as of now. Moving forward I just hope it suit the purpose. I will not allow my hormones to get out of wack.		F	32	8  days50	3/4/2012Email
1	Birth Control	EXTREME weight gain. I was on the Depo shot for about two years. That worked great for me but I was terrified of needles and had to stop getting it because it was stressing me out. I switched to the pill. I hate it. I gained so much weight. 20 lbs. And I cannot, for the life of me, lose it. It was so rapid I thought there was something wrong.		F	21	2  years 1X D	1/8/2012
1	Birth Control	Mood swings, NO SEX DRIVE!	I have been on this pill for several years and have had no sex drive. I thought it was just stress in life but after doing some research I am finding this is a major side effect. It's ruining my new marriage and is not good. I also have terrible mood swings for no reason. I am not depressed but get angry easily which I am typically not that type of person. Will discontinue immediately.	F	28	2  years.15mg/.03m 1X D	11/21/2011Email
