CLONAZEPAM	RATING	 REASON	SIDE EFFECTS FOR CLONAZEPAM	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	GAD/Hypochondiasis	No side effects to describe	This has been a wonder drug for me.  My chest pains and back pain disappear in 15 minutes of taking the medication.  When I run out I experience what I thought was a heart attack, or worse lung cancer.  Now I realize that my anxiety gets out of control very easily and I use clonazepam effectively to control symptoms.	M	34	8  years4mg 2X D	1/14/2013Email
5	Tremors due to anxiety	Drowsiness. This drug really takes away my a tremors. Tried other meds first. Clonazepam is the only medication that works for me. I havent built up a tolerance either. Everyone is different. I take it every night. Its strange because I remeber a lot more than I use to. It helps me focus more. My memory has improved. This medication works wonders with me. And yes I take it as prescribed.		F	38	2  months0.5	10/12/2012Email
5	extreme anxiety, agoraphobia	lethargic early in the day, flat effect in speech, lack of inhibition	I increased the amount to 2 times a day and it reduces agoraphobia and constant angst. I am very happy with it. It helps my therapy progress faster by reducing fear of memories. Sometimes I forget to take it until the anxiety interferes with going out or doing things.	F	63	1  years.5MG 2X D	9/13/2012History
4	Panic and Anxiety	When first taking it and lasts for about 15-20 min - dizziness, out-of-body experience maybe, imbalance, tiredness, spaced out. It doesn't last for long though, it goes away and you begin to just feel calm, maybe a bit drowsy still.	It definitely helps when I'm feeling the onset of major anxiety or a panic attack and I need help calming myself down. It's not a cure, I use it along with therapy and tools to help myself relieve my anxiety and panic. It's just an aid to help me get through what's going on.	F	25	9  months.25 MG 1X AN	9/10/2012Email
5	Generalized Anxiety Disorder	Sleepy, clumsy, slight headaches, euphoria.	I have never had serious anxiety issues until about seven months ago. For whatever reason my anxiety steadily increased to the point where I had this incredible daily fear that I had something physically wrong and I was dying. I never used to go to the doctor for anything (years i didn't go to the doctor) and suddenly I was calling every week to set up an appointment with an ailment I was sure was life threatening. I convinced my doctor to give me a referral to a cardiologist because of personal fears that something was going on with my heart. I met with an endocronologist over fears that my glands were not functioning correctly and I had an inbalance. I visited the ER thinking I was having a heart attack, and I had two seperate severe panic attacks. I had numerous blood tests. 2 EKG's, an echocardiogram, chest x-rays for lung cancer. I honestly had fears that I had cancer, an irregular heart beat, liver failure, kidney failure, bone cancer, deep vein thrombosis, pancreatitis, diabetes, irritable bowel syndrome, and the list goes on and on. All completely ridiculous, but my fear was completely real and I couldn't escape it.After finally realizing these daily fears and my constant anxiety wasn't rational or normal I attempted to control it through diet, excercise and meditation. Months of failed attempts to make anything better I finally set-up another appointment with my doctor to discuss my anxiety issues. After a long conversation she explained that I had GAD, I need co	M	35	3  days.250 2X D	8/18/2012Email
5	back neck spasms	Wonderful.  Helps tremendously  with my anxiety which I had never been treated for.  Ran out once and couldn't get refill for 10 days and suffered horrible withdrawal.  It was nightmarish, frightening.  Will try not to ever run out again.		F	60	10  years10mg	8/9/2012
5	Anxiety	Drowsiness, dizzyness. Almost feels like I am drunk at times, especially when I stand up to walk after a period of sitting.	Helped my anxiety tremendously. Relaxed me and helped me sleep. Decided to stop taking it after learning different techniques to help cope with anxiety from my psychologist. No withdrawal symptoms.	F	22	2  months.5mg 2X D	8/6/2012
4	anxiety,panic disorders and depress		Well clonazepam did help me. Till one day a doctor said that it was time to detox. So I went not knowing any better. I had no idea how my life was going to change, for the worst. The detox center had me go cold turkey and so three days later all hell broke loose. When i say all hell, I literally mean it. The next 2yrs were pure HELL. I was in and out of hopitals the situation got so bad, I had rather someone take my legs off as long as I was better. I am traumatized from the hell I had to live. Till this day when I talk about I still cry like a baby. So plz if u decide to come off any benzos, do it in a way that u feel comfortable. First talk to ur Dr. and make sure its done very slowly. Plz I just dont want anyone else to go through what I went through! Also remember most of these Dr.s are overworked and dont care, so real quick they'll wright a prescription for benzo's. Always ask all questions u might have. THIS IS UR LIFE, LIVE IT!	F	40	21  years1mg 2X D	7/23/2012Email
3	facial pain	sleepy .foggy brain..dizzy...hard to concentrate on things		F		4  months0.5	7/16/2012
1	anxiety going off effexor xr	i have only been on 2 or 3 days.all i di is sleep.dont know what day of week it is .has gotten rid of suicidal thoughts but probably because i am too tired to commit suicide right now.i feel like i am drunk. very foggy headed.hope ing it will get better once my body gets used to it		M	54	3  daysimg2xa day	6/22/2012
3	for sleep	i have taken the tablet last 10 years		M	38	10  years1mg 1X D	6/13/2012Email
5			My mother has a prescription to these, but I've taken them from time to time to help with anxiety, stress and severe painful muscle tension. I have issues with depersonalization and I find it impossible to relax. My shoulder muscles are constantly rock solid and massaging them won't help. These meds really help it all.	F	21	  1X D	5/13/2012
1	Anxiety from serious car accident	Awful medication. I took .25 Xanax as needed for a few months but it stopped working and I did not want to increase dose so dr switched me to this beast of a drug. My dose was .5 twice a day and I took .5 once a day for eight days and .25 once a day for nine days then I stopped. I don't remember anything for those two and a half weeks. I was very depressed on this med. don't ever take it! Ever!		F	41	2  weeks.5	5/6/2012Email
5	anxiety panic irrational compulsive	increased salivation sputum minimal cough but not of much significance wonderful effect thanks to researchers		M	63	6  months0.25 to0.5	4/26/2012Email
5	severe anxiety	none at all and I have been taking it for 2-3 months. I would recommend this medication to anyone suffering from severe anxiety. It is a life-saver.	This medicine is a mini miracle for me. I have had no problems with it at all. I know some are complaining about withdrawal symptoms but,from what I have heard that only happens to people who take higher dosages. I have never really experienced any of that. I have abruptly stopped medications with no problems. ( I know you shouldn't do that and don't recommend anyone else do it. I was young then lol.)	F	22	2  months1/2 mg 1X D	4/24/2012
1	sleep, Chronic Fatigue Syndrome	No side effect for 11 years, except for daily burning pain that started after I stopped the medication for 5 days. Started weaning off of it and have had many withdrawal symptoms for 8 months and counting.	It seemed like a miracle drug, that's why I took it for 11 years. Have now been weaning off of it for 8 months. Withdrawal symptoms I've experienced: insomnia, panic attacks, agoraphobia, myoclonic jerks, tachycardia, depression, dizziness, tinnitus, joint pain, derealization, hypersensitivity, crippling exhaustion and weakness.	F	31	11  years.25 -.75mg 1X D	4/17/2012
4	Sleeping and Anxiety	Definitely helps with onset of sleep and panic or anxiety attacks. I no longer have restless leg syndrome.  I seem to be more scatter-brained and have vivid dreams but not sure if it is caused by trazodone (which I take 75mg or less at bedtime) or the clonazepam (which I take .5-.75 at night with the trazodone).	Yes, it's relaxing.  I don't like taking pills of any kind, really.  I wish that it was not so addictive, although the pharmacist said it is the benzo with less addicting properties.	F	38	1  years.25 4X D	4/11/2012Email
5	PTSD, panic attacks	The only side effect I have noticed is itching. I have had panic attacks since a young girl. Sex abuse when I was 3 or 4. Over the years it took its toll and 10 years ago I had a melt down and was put on clonazepam. Finally I felt like I could do things without the fear of attacks constantly looming over me. However, I am getting rather tired of the itching. Has anyone had this side effect?	Panic ruins your life. My tolerance has not increased over 10 years. Same dosage for 10 years. Itching is the only side effect I have suffered. Would like to hear if others have experienced itching.	F	59	10  years1 mg 1X D	2/23/2012Email
5	anxiety/panic attacks and ic	Withdrawal can happen if you stop abruptly but other than that no side effects for me.	Love it. I function so much better on this than I do off of it. If you easily get addicted to drugs maybe you shouldn't take it long term but I have gone off this drug several times without many side effects. If you have interstitial cystitis I recommend you ask your doctor for some during flares. For me it helped with my frequency and urgency.	F	27	1  years.5mg 2X D	2/10/2012Email
1	LACK OF JUDGMENT	Every side effect in the book especially once I hit tolerance, which we all do. I don't even have time to write them all down.At first this drug seems great. Over time your health goes downhill and you get interdose withdrawal symptoms. This medication is an absolute nightmare to come off.	For those of you who want more info, email me. I just got off, and know how terrible it is. Check out benzo.org.uk THE ASHTON MANUAL (IT WILL SAVE YOU. I PROMISE). Also be sure to Google BENZO WITHDRAWAL and check out Youtube Videos (SEARCH BENZO WITHDRAWAL OR BENZO HELL). Good luck to everyone trying to get off this crap. It's terrible I know but it gets better. GET OFF NOW, THOUGH.	F	21	2  years1 MG 2X D	1/31/2012Email
2	Anxiety / depression	I have not felt any side effects, but it helps me sleep at night because I have real bad anxiety at night!		F	22	1  months0.5	1/19/2012Email
