CENESTIN	RATING	 REASON	SIDE EFFECTS FOR CENESTIN	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5		None....	With Cenestin, I have no hot flashes, my memory works, I am more "even tempered"..... I was 30 post Ovarian Cancer survior...life is MISERABLE in menapause with young children.  I will take the risk to have a GOOD quality verse a long poor quality of life.	F	45	13  years.625 1X D	1/31/2013Email
5	hot flashes	Makes me feel wonderful and I look much younger than my age.		F	57	5  years.45 1X D	7/12/2012Email
5	Total Hysterectomy with ovaries out	None while taking...love it.	I had a complete hyst in 1993 and had tried many other estrogen products while I was a clinical RN in a women's health clinic...kind of the office guinea pig.  They were not controlling the menopausal side effects, such as hot flashes, insomnia, anxiety spells, etc.  A dear friend, another RN, suggested Cenestin, so I tried it and was amazed...after one month, no menopausal symptoms and I was able to smile, enjoy life with more energy as well as a happier temprament, which my hubby was grateful for.  I have tried to wean down to a smaller dose, but the hot flashes and grumpiness return full force, so I am still on 1.25 mg.  At 55 years of age, I will continue to use for another few years under my doctor's close care...unfortunately the cost has skyrocketed since I started to take them years ago and it may not be an option for others due to lack of funds or insurance!	F	55	10  years1.25 mg 1X D	2/23/2012Email
5	oopherectomy	None	I have been on HRT for 21 years. I am a small boned person but have not had bone loss. I attribute this to Cenestin. I tried not taking Cenestin but the hot flashes drove me mad.  The headaches that I had had before taking HRT came back. I persevered for one month. That was enough. I will not give up Cenestin.	F	72	7  years4.5 1X D	9/13/2011
5	menopasue	none	I feel young again, calm, happy, a lot more energy. I recommended to everyone who suffers from menopause.	F	49	5  years0.625 1X D	7/13/2011
5	menopause symptoms	None except for calmness, less wrinkles, smooth skin with no blemishes and no excess hair. Best product ever.	I recently stopped taking cenestin on my own when questions arose regarding breast cancer and hormone replacement therapy. Then I had to have a biopsy which was negative Thank God. I stopped using the cenestin with disastrous results, hot flashes, more facial hair & blemishes that I never had, and I'm sure if my husband was asked my temperment has not been the best. Well, I restated cenestin with an almost immediate change in my skin, calmness, and no hot flashes. I will continue to take cenestin and recommend this product to others after checking with their physician.	F	65	17  days 1X D	12/13/2010
4	hysterectomy oopherectomy	no symptoms		F	50	2  months25 1X D	6/3/2010
5		hot flashes, night sweats due to ovary removed.	I take cenestin with prometrium. I've had no side effects. People tell me I look 25 years younger than I am.	F	52	2  years	1/30/2010
1	hsyterectomy at 43	started cenestin after the hysterectomy in 2001. Kept asking the Dr. if it was safe. I had read that you should only take it short term. Still had night sweats and weight gain from it. However, in 2008 went in for a CAT scan for another issue and a tumor was discovered on pelvic wall. Was stage 4 cancer, needed two major operations and approx. 18 mos of chemo. I had no ovaries but still developed ovarian cancer with also endometrial cancer cells. I truly believe it was caused by the cenestin feeding these cells over all those years. I had the surgeon stumped cause they couldn't even diagnose the cancer properly because there were so many different cancer cells within the biopsy piece. Had to send it out to three different labs for research. Has been a long road trying to recover. Wish I would have trusted my instincts and just lived with hot flashes rather than take a drug like this one.		F	52	7  years	1/18/2010
5	severe menopausal symptoms	none	Drug got rid of hot flashes, vaginal dryness, aches and pains, fatigue and depression. I was able to lose almost 40 lbs. Libido is much more active (perhaps too much). It is as though the drug knocked 25 years off my age.	F	57	2  years	3/9/2009
