AVIANE-28	RATING	 REASON	SIDE EFFECTS FOR AVIANE-28	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	To prevent pregnancy	No side effects yet! The other birth controls I tried either made me physco or gain 20+ pounds. So far I love it!		F	18	7  days0.02	3/16/2013
1	not no more-it was for heavy perioi	high blood, pain in legs, then DVT, blood clot in lungs.		F	49	6  months28	3/15/2013
1		I had previously been taking Ortho Novum for years and had never had problems, but I decided I wanted to try something with lower hormones because of the health risks associated with higher hormone birth controls.  I assumed that since there were lower hormones in Aviane that the risk of side effects would be very small but boy was I wrong!!  Since starting the pill four months ago I have gained at least ten pounds, I have no sex drive whatsoever (which is totally opposite of before I started this pill), I have constant mood swings and I've been feeling very depressed. I am switching back to my old pill and can't wait to have my life back! The only good thing I can say for Aviane is that my period was lighter and one day shorter than in the past.			26	4  months	1/15/2013
1	birth control	I gained so much weigh as much as 15 lbs and felt deep feelings and sadness.  I was so sensitive and felt so alone,i didn't want to interact with no one. First i though ,maybe in just going through a rough patch but it just never went away. I soon put two and two together and tried seeing how i felt off the pill, reading some side effects of avaine were depression. After about a month i felt happy again. The pounds started to come off and i didn't feel bloated ever,compared to on the pill being bloated everyday.		F	21	10  months30 mg	1/8/2013
4	Birth control	This pill has helped my acne a ton!! I have just about no more back acne and face has cleared up a lot!! I have had absolutley no major mood swings and I have had an increased sex drive. The only con I have about taking this pill is that I have had daily spotting since I was suppose to end my period.		F	17	2  weeks.10mg	1/1/2013
3		No bleeding. No breast increase. No mood swings. Feel bloated, tired and I feel like I have gained weight. I find the pill confusing if you miss a day. I a 38A cup and I have not seen any increase in the past 3 weeks. I don't recommend.		F		3  weeks	11/25/2012
1	bc	bleeding the whole two months, cant eat, weight gain, no sex drive, when id have sex it hurt really bad, cramping to the point that i could not walk, mood swings, depression, tired all the time, nightmares, sleepless nights.	the first week on it i was fine after that i was all jacked up will never take bc again	F	19	2  months10 1X D	11/12/2012
3	Prevent pregnancy	Breast grew but also gained 10 pounds. Around the one year mark I often had random angry burst at the smallest of things and my acne has become horrible a year and a half into it. I may choose a different pill or option after this prescription ends.		F	21	2  years	10/16/2012
3	Birth Control	I have experienced much weight gain. I have also had mood swings like crazy, as well as depression and crying for no reasons in particular. My appetite has increased tremendously witch explains the weight gain. I also have felt exhausted all the time after beginning this drug. My acne has gotten slightly worse and I have dark spot scars on my face now.			19	1  years1X Day 1X D	9/3/2012
1	Birth control	Initially no problems. Over the last 4-5 months I have had breakthrough bleeding and a yeast infection simultaneously. Also I always break through my second week of the pill pack. Irregular periods when I get them. This does not include the breakthrough bleeding.		F	22	2  years 1X D	9/1/2012Email
1		I've experienced a tremendous amount it's hair loss its terrible.		F	16	3  months	8/15/2012
2		Last 2 months I started this pill and that day I started I feel hungry all the time and tired all day		F	35	2  months	8/13/2012
2	birth control	i feel depressed i have in increase in my appetite but im not hungry so ive gained some weight.  i have had a significant increase in my acne and ive never had acne before		F	24	120  daysna 1X D	8/9/2012Email
3	prevent pregnancy	Rage and acne. Breast tenderness.	I've always been kind of upbeat and crazy...in a good way though. But after this second year of being on the pill I feel bat shit crazy. I will be fine and then the smallest thing will set me off. I've never been an angry person. I'm very laid back but the past 4 months I've been terrible and hostile. I don't enjoy it.	F	21	2  years 1X D	7/29/2012Email
2	Prevent pregnancy	The generic form of Alyse was recommended by the pharmacist since it was less expensive but worked the same. For the last 2 years I noticed a huge shift in my happy go lucky personality. My moods would go from tired exhausted to happy for 30 minutes then angry and upset. This would continue for 2 years. A pain in my lower ab right side would take place during sex. While the pill worked for preventing pregnancy it was horrible in every other way. I could barely get out if bed. My sex drive decreased big time. My husband couldn't understand what was going on with me. It effected everything around me. He looked into the symptoms and there they were. I wil be going off of them immediately. I just want me back and put the mood and anger tired swings away forever. I can't believe I went through this for so long and had no clue why!		F	39	2  years21 day	7/29/2012Email
4	Prevent acne	No serious side effects 6 months in but my acne has come back now... It cleared up for 5 monthe but now its back and I dont know why but its annoying		F	17	6  months	7/24/2012Email
2	to prevent pregnacy	my acne cleared up & i was crying a lot & i lost a 4pounds i had a decreased sex drive. my breasts are very painful. i was more wide awake. i stopped taking aviane after 8days because i could not handle the breast pain.		F	20	8  days28 1X AN	7/24/2012Email
4	Prevent pregnancy, acne	Moodiness, breakthrough bleeding, always tired. Decreased migraines and cleared away acne		F	15	3  weeks	7/19/2012Email
4	to prevent pregnancy	Breast began to be tender 2week as I'm going to my 3rd week breast grew I'm way more sleepier than I ever felt. No weight gained. I'll be updated you all with more outcomes in the next 2 weeks		F	18	1  days	7/18/2012Email
5	PMDD (severe pms)	First 2 weeks- nausea after taking (took at night), spotting for the first 30 days. After first period, body reset and haven't had any more dealing with spotting. Breast growth, breasts are fuller and heavier, increased sex drive, much improved emotional disposition. Prescribed fluoxetine that was one used for last 2 weeks of cycle has not been needed Aviane has gotten in my system. Well into 2nd half of 2nd cycle now and I am "human" again.	Very very pleased!	F	33	45  days 1X D	7/10/2012
