CYTOMEL	RATING	 REASON	SIDE EFFECTS FOR CYTOMEL	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	Hypothyroid	Mild increase in heart rate for first 20 minutes.	After 13 years of Synthroid only (total thyroidectomy) I feel like my old self.  I've cried countless tears in the last week....tears of joy.  Lab were always "normal" but I always complained of not feeling sharp, happy, capable, friendly, kind to family/friends etc.  My career is back on track.  I take 137 mcg Synthroid which is still excedingly valuable to keep a nice base, then this Cytomel bump to get me the rest of the way back to myself.  Otherwise I get too cold at night when the Cytomel wears off; fyi, it only is in your system for 6-8 hours, then it's gone.  Thank you Jesus.	M	41	6  days2.5 mcg 3X D	3/25/2013Email
5	hypothyroid for the last 14 yrs	No side effects. Its all good!		F	57	10  months75mcg	3/16/2013Email
5	Hashimoto's	Mostly none but sometimes feel very slightly shaky "inside"  but with no outward display of shakiness.	Absolute miracle for me. I take 25 mcg on waking and 12.5 around noon (or six hours later).  Without the second dose I'm tired and become negative/slightly depressed. After years of wondering what was wrong with me, I now think I was hypothyroid for a long time, maybe 20 years. I am a different person, more alert (no more brain fog), more confident, with much more stamina and energy, losing weight I couldn't lose no matter what. I don't feel like hiding anymore. Am taking Paddock brand.	F	64	120  days37.5mcg 1X D	12/16/2012Email
5	sythroid levels were too high	only positive effects,  more energy, clear thinking, no more constipation, no more headaches, skin improvement,  no need for afternoon naps.  great addition to synthyroid., as the synthyroid alone did nothing for my hypo symptoms.		F	52	60  days12.5 3X D	8/18/2012
4	weight gain, bery tired and sluggis	A lot of energy and very hungry. I eat what I want and haven't gained any or lost any weight.  I do have a problem falling and staying asleep once in awhile but after having a few alcoholic drinks,  I might as well forget about sleeping. Feel very alert. Sometimes I feel shaky but it goes away after I eat. I like cytomel a lot better than synthroid.		F	28	3  weeks5 mcg 2x d	7/8/2012
1	Possible hypothyroidism	Note:  Generic Cytomel.  Hot flashes and heat intolerance, increased body temp including one or more fevers.  First three days, seemed to feel more optimistic.  Then for most of past 23 days, irritable, feeling "not right," crying for hours and feeling hopelessly depressed, unable to eat.  Getting levels checked today and hope to stop taking it.	Been feeling so bad emotionally and unlike myself, but it took me a while to connect it to the Mylan generic drug.  It's definitely not for me or the generic is no good.  In past learned generic drugs often are dissimilar to the brand names.	F	61	26  days5 mg 2X D	5/29/2012Email
5	Hypothyroidism	I take 88 mcg Synthroid every day and 5 mcg Cytomel 3x per day (15 mcg a day.) My endo told me to space the dosage of Cytomel every 5 hours - EX: 8:00 a.m., 1:00 p.m. None!!!	I take 88 mcg of Synthroid every day and 5 mcg Cytomel 3x a day (15 mcg a day.) I space my doses out  as follows : Synthroid - 6:00 a.m. Cytomel - 8:00 a.m., 1:00 p.m., 6:00 p.m. This is perfect for me. I began taking 5 mcg a day and slowly moved up to 15 after about 5 months. I didn't do well on Synthroid alone. Cytomel suppresses TSH, but my endo says that TSH can be meaningless after treatment has begun and he doses based on free t4 and free t3 levels and how I'm feeling. I feel fantastic! No more brain fog and exhaustion. Cytomel completely stopped my hair loss and now it is full and healthy again. This medication totally changed my life and made me feel healthy again.	F	43	1  years5 mcg 3X D	5/2/2012Email
3	Hypo/hyper thyroidism	Feel back to normal after morning dose of 5mg, more energy, clarity.	I was diagnosed with hypothyroidism at 28 yes old after my second child was born.  Was put on 100 mg of levithroid for 15 years with very minimal dosage adjustments.  I did great on it.  In 2009, all hell broke loose with my hormones.  Went into perimenopause and my thyroid was out of whack.  For 3 years I have been suffering with dizziness, fatigue, weight gain, heart palps, irregular periods and horrible pms.  Saw a homeapathic hormone specialist the last year and she has been tweaking my thyroid as it keeps fluctuating from high t4to low t3 and reverse t3.  She put me on a high dose of t3 compound, for 10 months I was fine on it but the last month has been complete HELL with major fatigue dizziness and heart palps and anxiety attacks.  Was finally referred to an endocronolgist from my regular insurance just this week.  She put me on 3 days (taper down) of cytomel twice a day 50 mg to 10 mg.  Starting 150 levithroid tomorrow once daily.  The cytomel feels like a burst of energy to me for about 5 hours, then I plummet into extreme fatigue again be foe my second dose.   I hope starting back on the levithroid will balance things back again.  I want my life back again.	F	45	3  days10 2X D	4/29/2012Email
1		At first, my levels were a little on the low side, so my doctor put me on 5 mcg cytomel. After only 1 week she checked my blood again and said that there was no change. I thought this was weird because usually you wait 3 weeks after starting a new medication. She bumped me up to 25mcg. I was on the small side (120, 5'6'') and I thought that was quite a jump. Well after 3 weeks on 25mcg, I have INTENSE chest pains, and diffeculty breathing. And now I am only 112 lbs. My endo told me to stop it right away. I am now on the hyper end for my thyroid, and my endo wants to put me on synthroid. I do not understand this at all seeing as his a hormone replacement, and if my levels are already high, why would he want to give me more? This is the 3rd doctor that has tried to do this to me here. I just feel like death everyday. In and out of the ER. I wish I would have just went with my gut feeling and only took a half instead of the full 25mcg. I trusted doctors with my life, as you should be able		F	25	21  days25 mcg 1X D	4/10/2012Email
1	my doctor is playing with my meds	I have a doctor appt this friday, but might just go off this horrible med myself. I have suffered Thyroid issues for 30 years. The ONLY drug that has ever helped me is Armour. Which in December I was fine on Armour, had NO Side effects, numbers were in the low normal range, but I FELT FINE. My doctor went to some conference, changed all his patients, and now I feel like a handicapped person. The pain in my legs, joint pain, stiffness, feeling like my knees are going to crumble and give out on me is HORRIBLE!! I am depressed, cry every day, and I am miserable !! I HATE cytomel and do not suggest if for everyone. By the way, I am very angry at my doctor for playing with my meds. IF you are a doctor out there reading this, listen to your patients symptoms first before deciding what is the right course of action. I was fine on Armour and never should have been taken off.		F	49	21  days25mcg 1X D	4/7/2012
5	hypothyroidism	occasional headaches	I felt horrible on T4 alone but since T3 was added, I feel great, have lost 9 lb (in 3 wks) and my mood has entirely improved. I also suffer from low progesterone so I have been taking DHEA and Prometrium as well.	F	32	3  weeks2.5 mcg 1X D	3/21/2012Email
5	Hypothyroid	Cytomel in combination with T4 has been extremely helpful to me. But I also made sure that I was taking vitamins that supported my thyroid including magnesium, iodine, B vitamins and most importantly a good multi-vitamin and Vitamin D. Most of my research shows that a good endocrinologist will treat with a combination on T3 and T4. If yours is saying no, and you don't feel good on T4 alone, demand that they let you try the T3. If they still say no, write the head of the hospital where they work, or find another doctor. It is your life! Make sure you feel good and demand answers if you don't!		F	45	14  days5mcg 1X D	3/5/2012
2	Hypothyroidism (Low Thyroid)	Generic version (12.5 mcg  half of a 25 mcg. Tablet)  Experienced fatigue and sleepiness along with some very slight burning in my nostrils.  I also felt a little foggy-minded and dizzy.	I don't think I even needed this and that the initial fatigue I had with the Levoxyl was due to my body having to take the time to convert the T4 to T3 (since I stopped the Armour Thyroid and it had T3 in it already).  [Note:  I was taking Armour Thyroid prior to this and it didn't seem to do much].	M	49	7  days12.5 mcg 1X D	3/5/2012
1	Depression	Tremor, forgetfulness, slight weight gain, really messed up thyroid, shortness of breath	I recently went to my primary doctor for my quarterly checkup and he told me that when he saw my blood tests, they read that my thyroid was "really out of whack" and recommended I stop taking it. He was also going to send the recommendation to my psychiatrist. I took his advice, threw the remaining pills down the toilet and will seek an adjunct antidepressant. It also did nothing for my depression anyway.	F	48	3  months25 1X D	12/24/2011Email
2	hypothyroid; reduced T3	Started at 1/day and had increased appetite and weight gain-- 5lbs the first week.  My MD told me to up to two times a day if I wasn't feeling relief from my symptoms(always cold, tired etc) and I did that about 3 weeks ago.  My appetite normalized BUT I have gained about 8 pounds in 6 wks.  I still feel cold, tired and "brain fogged".		F	34	45  days5mcg 2X D	10/15/2011Email
