DIAZEPAM	RATING	 REASON	SIDE EFFECTS FOR DIAZEPAM	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	Panic attacks	At first sleepiness.	Still works wonderfully after 5 years.  I've tried every benzo on the market, and its still surprising how this ancient drug works better for me than anything else.  Also taking It with Effexor XR and trazodone.  Knocked out my panic attacks completely!	M	26	5  years10 mg 2X D	1/25/2013
3	GAD, Panic attacks	tolerance;  very poorly absorbed before/during/after food/meals	Long half-life is great. But I've noticed a severe malabsorption of this med with food. This is a major problem. The pharmaceutical market is (i feel) wide open to an enteric-coated form that is pre/post prandial neutral. One lives in hope...!	M	54	24  months5MG 3X D	12/17/2012
5	Anxiety and Panic Attacks	None	One of the best meds I've used for Anxiety. This drug has been around a long time and works great if you don't abuse it. Taken as needed, it has helped me a lot with Severe Anxiety and Panic Attacks. I've noticed that with ALL drugs, you will find people who say "Don't take this or that drug" as if you'll die if you do, these people have serious issues.	F	55	10  years5MG 3X D	11/27/2012Email
3	anxiety	none.	Was given this as a substitute for ativan (lorazepam) because of its longer half-life, and thus greater efficacy at helping me sleep. I found it much less potent than ativan, and could take it like candy. It's a "smoother" benzo experience, but for that reason, felt "watered-down." I'd rather take ativan for anxiety/panic, and then lunesta or something for sleep. In my opinion, diazepam has been surpassed by other benzos like klonopin, ativan and xanax, and should be used only to ween off of these (again, due to its longer half-life and mildness).	M	35	6  months20mg 1X D	8/2/2012
5	Anxiety/Panic attacks/insomnia	Initially, diazepam sedated me, especially once it built up in my system after about a week or two, but the sedation wore off, and now I find that it works great to keep my anxiety low and prevents panic attacks...also, diazepam is much easier to withdrawal from than Xanax or Ativan b/c of the long half-life..		M	25	2  years10mg 2-3x	4/27/2012
1	...		Having side effects, withdrawal problems (between doses, trying to cut back, etc) and not getting real info from the medical profession? You aren't alone or crazy. Want to know the truth about Benzo's? Check out: www.benzo.org.uk/manual/	F		  1X D	4/26/2012Email
5	Anxiety/Stress	None	It has been a great drug to relieve my anxiety for stress in life. I suffer from social anxiety and it helps in social settings.	F	42	2  years5 mg 2X D	2/14/2012
5	Panic/Anxiety	I've been taking Diazepam 3-4 times a week for a couple years now for acute panic. I have a hereditary disease that sometimes causes me to freak out a lot. Diazepam has helped tremendously to keep me on an even keel.	Don't take more than you really need it, don't stop taking it abruptly, and DON'T DRINK ALCOHOL while taking it.	M	51	2  years10 MG 1X AN	8/24/2011Email
5	migraine	none	Diazepam (valium) is the ONLY medication that has really helped with my migraines. I take 1 or 2 as I feel the symptoms come on and at about 20 minutes I am fine. No headache, no aura.	M	41	5  years10 mg 3X D	7/24/2011
4	RESTLESS LEG SYNDROME	None - it is very successeful for aleviateing the symptoms of restless leg syndrome.	Not safe to take for anxiety or sleep disorder as it is ALWAYS addictive. Diazepam takes over the brain's natural functions and brain dependency follows. This is known as addiction. It happens within 4 weeks. It may take 12-18 months to withdraw from diazepam very slowly. Stopping diazepam too quickly can cause cold turkey symptoms and even seizures and death. It is far more difficult to stop than heroin or cocaine. If you need it for a week or two - fine. If not, then never take this drug ever, unless it is for RLS like myself.	F	68	 5mg 1X D	12/19/2010
