MONISTAT+7	RATING	 REASON	SIDE EFFECTS FOR MONISTAT 7	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
3	Yeast infection	I tried this medicine for the first time last night and had so just discomfort in the first 10 minutes. The itching and burning was so awful I ran to the bathroom to get it out. I'm hesitant to keep using it but will try again tonight.		F	19	7  days	5/12/2013
5	Vaginal Yeast Infection	I developed a yeast infection after taking metronidazole for a bacterial vaginitis.. My doctor prescribed diflucan but the yeast infection did not go away. Monistat 7 completely got rid of my yeast infection. It did leak out during the day and during those times is when I experienced some slight burning and discomfort.  Once I wiped away what leaked out I felt better. The leaking stopped completely by the second day after my final treatment. I have tried monistat 1 before...that burns like FIRE and didn't get rid of the yeast infection. It actually made it worse!!  Monistat 7 is the way to go...it may be a little messy and it takes a whole week but it is well worth it!!!		F	34	7  days100MG	4/30/2013
4	Very bad yeast infection	First of all,last night was my first application with monistat 7,and Lord have mercy,my tears literally came out.It was burning and itching like worst more than the infection itself.But ladies I have to say,that it was well worth it,cause all day today I was already feeling much better and I will continue with treatment.		F	35	2  days7 days	4/13/2013
5	yeast infection	Monistat 7 is an amazing over the counter product. I've only used it for 5 days and I seriously feel like the old me. It was uncomfortable at first, and hated the fact it was very messy ( wear a pad ). But other than that, nothing else. Go for it.		F	17	5  days	3/28/2013
3	I'm a diabetic so I get YI ALOT!!	Not even 2 minutes after putting it in I experienced the worse itch ever worse than the infection itself!! But I'm gonna keep trying it. I tried prescribed terconazole3 day suppositorys and it didn't help at all so I switched to Monistat 7. 20-30 mins after putting the cream in I felt some relief by applying a ice pack. The itch was so bad I was pacing the floor and crying! So yea from the pacing I pushed all the cream out.		F	16	1  days	3/27/2013Email
4	yeast infection due to antibiotics	So I started to use this stuff an the first night it didn't hurt at all, it just felt uncomfortable. So I took it again right now (day 2 out of 7) and all of a sudden my cooch had a terrible itch, then it burnt so badly on the outer walls I wanted to cry. I hoping its just killing the infection, but it does burn. So be prepared for it when it happens, an remember you already paid the 20 bucks to get the damn stuff, just keep taking it an trust that it works.		F	16	7  days	3/12/2013
5	Yeast Infection	Ladies don't let the negative comments keep you from trying this product! I almost did, but I am happy that I didn't! I had a really bad yeast infection to the point where I couldn't walk. I started feeling better after the fourth dose. I didn't experience any side effects as I thought I was after reading the reviews. Hopefully after the next two doses I will be 100%!		F	23	7  days	3/4/2013
5	yeast infection	I've had no side effects. & my infection was very bad. the applicator was uncomfortable the first day. but after that it's was fine. I have no complaints about it at all. so far so good c(=		F	21	2  days	2/17/2013
4	Yeast infection	None So Far		F	17	1  days	2/13/2013
3	SERVERE Yeast infection	UncomfortableIt was so uncomfortable to put the applicator in. But no burning or itching. Just a bit weird to know cream is hanging in there and hoping and praying it won't come out		F	23	1  days	1/17/2013Email
5	Walgreen	This is a dam good product all women should use it . It burns first however it will kill all the yeast And good luck.dont be afraid go for it !!!!		F		1  days7	1/15/2013
5	Yeast infection	The first dose was horrible! Effect wise. As soon as I applied it I felt the worst burning and itching sensation. It lasted about 5 minutes. After that everything was okay. I'm on the 2nd dose and this time there wasn't much of an effect after applying it. Seems like it working. Hopefully it does.		F	20	2  days	1/8/2013
3	Yeast Infection	Normally when I have a yeast infection this stuff works fast. However, I am now into day 4 and my yeast infection is not completely gone. I suggest using the suppositories at night as to day where you would experience a lot of discharge which, by the way, is completely uncomfortable and feels gross. Days 2 and 3, I felt the burning sensation. I didn't want to stand or even urinate. I would suggest using Monistat 3 instead to get faster results.		F	23	4  days	12/8/2012
3	yeast infection	I took it and after inserting the cream it itched sooo bad on the inside, but all the itching on the outside stopped.. I hope this cures it .		F	17	1  days	11/29/2012
3	yeast infection	I'm not done with the seven day treatment, but for the past four days I experienced a REALLY annoying itch about 2-4 minutes after I injected the cream. However, the external cream relieved a lot of the itchy sensation on the outside...which took me about 5 minutes to work. I personally try not to think about it...it's so annoying. I read all the reviews and I really think it all depends how your body takes it..we're all different.		F	16	4  days	11/26/2012
5	Severe Vaginal Yeast Infection	So far I haven't experienced any side effects.		F	19	4  days	10/16/2012
3	Yeast infection	Extreme burning on the inside of my vagina immediately after using the applicator and inserted the oval pill. I also felt extreme heat in my inside.	I chose to use the Monistat1 Day treatment Day or Night pack which came with the applicator, one white oval pill and 1 tube of cream to relieve the itching. The topical cream only caused a slight burning for a few minutes but nothing too bad. However, about 10 minutes after i used the applicator, I felt a burning that i had NEVER experienced before. It was sooo severe that i was trying to ice the area over my pj bottoms. I came upon this website just when i was starting to freak out and thank god for all the other comments. I feel very comforted to know that its NOT ME!! THe burning was horrendous for about 3 hrs and is now starting to subside. I still feel burning and heat but a lot less than a few hrs ago. From my experience, i can say that its probably better to lay down and sit up. You will definitely feel less burning lying down. I am pretty sure that the 3 Day and 7 Day will have less burning because they are less concentrated than the 1 day. But if you are like me and just want to treat it and move on, then you are going to have to stick it out!!I am feeling a little better so there is HOPE :-)	F	30	1  days1200mg 1X D	9/21/2012Email
2	Vagina yeast infection by antibioti	Skin allergy	i took 7 days treatment, it didn't work. I used it again, it didn't totally cure after 14 days of treatment with period. I am trying to drink apple cider vinegar now.	F	40	14  days100 mg 1X D	9/21/2012
5	Yeast Infection	Before using had discharge ...itching used day one and it did burn really bad....not the worse pain I felt though....in the morning no itching no discharge all day. day two very minimal burning....no discharge ....however be prepared to wear a pad it gets quite messy down there. I'm satisfied so far it is doing its job....the 1st burning sensation doesn't superceed the pain of the yeast infection it in doubt just try it...on that note...monistat 1 & 3 r the same as 7 just and intensified amount of medicine so take heed those will burn worse. I will definitely continue my treatment and use again if I need to!		F	27	2  days	8/28/2012
3	yeast infection			F	19	1  days	7/14/2012
3	yeast infection	i just used monistat  7 and its burning just a little bit, it doesn't itch or anything i hope it wont burn for the next 6 days,  ive been reading that it just burns the first time you use it,  for some reason im not that worried about it but its not comfortable at all..  i pray to my lord that this will help.		F	15	1  days	6/20/2012
4	yeast infection	Itching almost immediately after lying down after taking the medicine.		F	17	7  days	5/23/2012
4	yeast infection	Extreme burning, and pricking sensation on  the first day, reduced on the second dy onwards, towards the end of the treatment, no burning at all	I tried all home treatments and none worked like apple cider vinegar, garlic, yogurt	F	40	7  days 1X D	3/17/2012Email
3	yeast infection	I have used this product in the past and NEVER did it burn like this! Something is absolutly different. I will say that an ice pack did help. I used a gel ice pack over my pajama pants.		F	36	1  days7day	2/27/2012
5	Yeast Infection	The first night it burned like crazy, but that is because there was no natural lubrication in the vaginal area, and the medicine was killing the yeast. Don't stop using this product! By the second night it's only a little uncomfortable, and the third day it's gone. Keep using the product until the tube is empty; it WILL help!		F	18	3  days	2/19/2012
1	yeast infection from antibiotics	This product made mild symptoms 1000X worse.  I can not believe that this is a product allowed to be on the market.  The manufacturers absolutely must HATE women.  It was tortuous and required a doctors visit and two prescriptions to fix.	AWFUL AWFUL AWFUL PRODUCT!!!!  do not use it under any circumstances.	F	49	1  days 1X D	2/16/2012Email
3	For a YI	I, like many other have taken Monistat in the past and never experienced this before. After just 2 min of using it, I had so much itching and burning I thought I would go crazy. I can't wait to be done with this treatment. I agree with the many others that said the formula for the product must has changed recently.		F	25	2  days3x	2/8/2012
3	Yeast Infection	Well, with all the negative reviews I'm reading here, it makes you wonder if the product works. I started my first injection about 7 PM tonight. It did burn and itch. However, it's now 10 PM and it feels much better. Like peroxide on an infection it burns and foams up right? Don't you think Monistat 7 would have the same reaction for a yeast infection? I would think so. 		F	51	1  days7 day	2/4/2012
4	yeast infection	I experienced the intense burning and terrible pain with the first dose and just twinges of burning sensation the 2nd day. The following days no pain when applying. I have one more treatment left and so far it is really helping.		F	44	  1X D	1/13/2012
5	Yeast Infection	didn't have any side effects.	took monistat 7 and it stopped the yeast infection itch as soon as i applied the topical cream. relief after the first vaginal treatment. cleared up infection in 7 days. will take again if i have to.	F	23	7  days 1X D	12/11/2011
4	Yeast Infection		I have used monists before, for the 3 and 7 day kinds, and never experienced burning after using it. Today I used monistat-7 and initially it burned like crazy. I immediately googled it and it would appear this is common. I find it slightly odd that it never burned before and does this time, however, this yeast infection is much worse than those in the past. I was in Italy for the last several weeks and  did not feel comfortable buying anything I couldn't read so I had just been dealing with it. The burning does go away and the less movement the better, I'd suggest sitting or lying down.	F	20	7  days100 1X D	12/1/2011Email
5	Yeast infection	none	I am shocked and amazed on how well the cream applicator has cleared my infection up!!! I experienced no pain, no itching, and no burning AT ALL!!! I'm not sure why everyone is bashing the product when is effective.	F	28	7  days 1X D	8/28/2011Email
1	Yeast infection? Irritation/itching	Intense burning	I used  Monistat 7 a long time ago  and had no reactions.  Then I tried Monistat 3 about a year ago and the reaction was so bad (very intense pain, burning) that I decided to go back to the Monistat 7 this time.  I have had a burning sensation ever since I put it in 10 hours ago.	F	62	1  days 1X D	8/4/2011
4		I tried Monistat 3 first and it burned horribly, so I switched to Monistat 7. Monistat 7 is like a dream compared to Monistat 3 - hardly any itching from the product and my YI is starting to feel better already.	My big complaint is to the drugstores, who all have multiple versions of Monistat 1 and Monistat 3 covering four or five shelves at eye level, with just a few Monistat 7 options on the bottom shelf. They are encouraging and steering customers toward those horrible products that make it feel lie your vag is on fire when Monistat 7 has much less side effects and is more effective!	F	38	  1X D	8/1/2011
1	yeast infection	Intense burning	I thought I would have to go to the ER.  I agree with other posters - I used this product many years ago and had no such reaction.  I strongly believe the formula must have changed.	F	37	1  days 1X D	7/21/2011
5	yeah	my yeast infection was horrible, and reading all this stuff was crazy scared me , i got monistat 7 and honestly i have not had any crazy side effects. i mean yes it itched but it i itched just as bad before i took it. im on day two and feel pretty good. i suggest monistat 7 no question!		F	17	2  days 1X D	7/7/2011Email
5	yeast infection	I had very bad itchy, burnning i couldnt sleep. I cried because i wasnt able to sleep. My infection was bad	Monistat 7 worked great i feel so much better tomorrow is my last dossage	F	19	 100mg 1X D	6/20/2011
1	monistat 3	can you imagine a swarm of yellow jackets in your vagina ???? I will never use this product again !!!		F	50	2  days 1X D	6/20/2011
