Emptying of the Bowel	evelyn,  Female  on Treatment for less than 1 month (Patient) 	4	1	1	Female		7/25/2012 1:09:47 PM	I developed a severe headache within two hours of starting this drug. It was not a migraine or due to dehydration. I kept myself hydrated knowing it was imperative to do so. In addition, I began having muscle spasms in my legs, back and neck. I also had severe dizziness. The headache lasted for two days after my procedure and the pain was a 9 on a scale of one to 10. Nothing helped the headache, including medicine given me at the procedure nor prescription meds my dr. prescribed. The muscled spasms continued for another four-five days. I was left weak for an entire week following the use of this med and had intermittent dizziness. I looked back at the ingredients of the prep and the flavor packet which was lemon. The flavor packet included maltodextrin and natural flavors. These two ingredients contain gluten. I am gluten intolerant. I realized then that I'd had an allergic reaction to the contents of the flavor packet. I was shocked that my dr. prescribed this particular prep. I was also shocked that the product didn't state that it contained gluten. As a general rule I don't eat things that are not labeled gluten-free. However, this being a prescribed drug and my dr. knowing I have an allergy to gluten, I trusted that it was OK. I will never use this product again. I suggest that the manufacturer indicate that it contains ingredients known to cause problems for gluten-sensitive people. Better still, why not try to use flavoring packets that are gluten-free?
Emptying of the Bowel	nixas, 45-54 Female  on Treatment for less than 1 month (Patient) 	4	3	1	Female	45-54	3/7/2012 7:43:51 PM	I got the first half gallon down the night before, but with the 2nd half gallon in the morning I couldn't quit vomitting! All of this idea of it's so much better is not true!
Emptying of the Bowel	c_kemeza, 45-54 Female  on Treatment for less than 1 month (Patient) 	5	3	1	Female	45-54	7/19/2011 11:04:39 PM	this was awful!  I had chills &amp; a severe headache by the time I went in for my colonoscopy, It's taken me 4 days to recover from dehydration, chills, vomitting, and my headache.  I will never take Golytely  again.  
Emptying of the Bowel	45-54 Male  on Treatment for less than 1 month (Patient) 	5	5	5	Male	45-54	7/19/2010 3:05:19 PM	I had a very good experience with &quot;Go-Lightly&quot; and was happy that I went this route compared to the pill only approach.  It's much less expensive than the pills, you drink about the same massive amounts of fluid either way and the supposed bad taste was easily overcome with a little crystal light.  Was back to normal immediately after the procedure.  I ate a light breakfast the morning before the procedure (which occured the next morning at around 9 am)and fasted until starting the Golytely around 6 pm.  Was cleaned out by bed time and slept normally that night.  Overall, not as bad a situation as I expected, this being my first colonoscopy.
Emptying of the Bowel	unicornpookie@hotmail.com, 45-54 Female  on Treatment for less than 1 month (Patient) 	5	1	1	Female	45-54	5/28/2010 9:49:24 PM	While this works/does it's job, it also has for me, wicked side effects.  I was throwing up green half way through the &quot;jug&quot; of stuff.  :o(   Other than that, it was alright.  Now I need to take the stuff again and wondering if I can mix it with Gateraid or Powerade instead of water. And yeah, it is a little better if it's cold. 
Emptying of the Bowel	mills63044, 25-34 Female  on Treatment for 1 to less than 2 years (Caregiver) 	5	2	4	Female	25-34	9/1/2009 3:21:07 PM	My son has an extra foot fo colon, and has been having bowel problems for years. He has had to have an NG tube a few times to use this medicine. It's horrible, but it definately works. Saved his life a couple of times. For people with chronic bowel and/or constipation problems, I recommend Amitiza. My son has been on it for over a year and has not required any more clean-outs.
Other	jaclyn , 19-24 Female  on Treatment for less than 1 month (Patient) 	5	5	4	Female	19-24	7/27/2009 11:51:39 PM	well,I have endometriosis that i am gettingremoved oh my goodness it taste horrible.but you got to do what you got to do. If you can keep from gaging you'll do fine my stomach feels really full its been 45 minutesim waiting but i feel like its fixing to work.I'll I have to say is good luck for who ever has to take this terrible tasteing medicine.
Emptying of the Bowel	Ijustwantpeace,  Female  on Treatment for less than 1 month (Patient) 	4	1	1	Female		7/23/2009 1:31:10 AM	I really needed help going to the bathroom. I am only 35. Nothing seemed to work, stool softeners, laxatives, eating more fiber, nothing. My doctor took an X-ray and found that I was severely &quot;stopped up&quot;. I have never been this stopped up in my life. Now I think that it would have been better to have stayed stopped up than go through he nightmare that is called GoLytely. First of all, there is nothing &quot;lyte&quot; or light about it. It is the strongest laxative known to man. It does not make you have regular BM's, Oh no, it gives you liquid poo instead, and LOTS OF IT! It was pretty much like peeing poo. It did clean out my bowels, but now I am experiencing extreme gassiness and cramping in my stomach that is not allowing me to sleep. I keep on eating, thinking I might be hungry, but I think it is only making it worse. I can't leave the house because I might poo in my pants while just checking the mail! My stomach is gurgling at this very moment and you can actually hear it from 10 feet away and see the flesh ripple. I took this concoction at 10:00 A.M. and it is now 12:00 at night and I am not able to sleep due to the discomfort I am experiencing. I think next time, although I pray to God that there is NOT a next time, but if there is because God is cursing me, I will try every other avenue before taking this medicine. I will even try an enema, an operation, committing myself to a convent and praying to God to release me from constipation. Am I being overly dramatic? If you have been extremely constipated and have gone through the torture that is called Golytly , you will think not. THE END. 
Emptying of the Bowel	Simeon, 55-64 Female  on Treatment for less than 1 month (Patient) 	3	4	1	Female	55-64	6/5/2009 9:04:24 AM	This drug interacted badly with Glucosamine Condoritin w/MSM.  It inflamed by upper respiratory which caused tremendous pain from shoulder to shoulder.  The severe pain went away but I had shortness of breath for the next three days.
Emptying of the Bowel	lucylou, 45-54 Female  on Treatment for less than 1 month (Patient) 	1	3	1	Female	45-54	6/3/2009 6:48:05 PM	I have had no bowel movement in 2 days  while I have been using this treatment.
