Chronic Skin Disease caused by a Fungus	arope, 25-34 Male  on Treatment for less than 1 month (Patient) 	3	4	3	Male	25-34	9/3/2012 4:16:59 PM	NO FURTHER SINCE ITS MY SECOND DAY AND I HAVE TAKEN 600MG PER EACH DAY
Chronic Fungal Infection of Skin	Polish Prince, 35-44 Male  on Treatment for less than 1 month (Patient) 	4	4	4	Male	35-44	3/29/2012 3:04:15 AM	I took this medication for a condition known as Tinea Versicolor. It causes splotches on the skin, caused by an abnormally high presence of yeast fungus. It's not contagious or bothersome, it just causes a splotchy/discored appearance.  It reoccurs every few years, most common among younger, active people. The best times to take it, I've discovered, are after a period of activity in which I've broken a sweat and have had something to eat. The discoloration after the medication is not from the medication, but from the abscence of the fungus in the treated area. These go away naturally in 4-6 weeks (or my first two weeks at the pool in which my tan begins to work). I've taken this medication along with a topical shampoo on three occasions and the Tinae Versicolor usually stays away for two years or so.  DO NOT DRINK ON THIS MEDICATION it can cause liver damage, try to at least have eaten or drink a full glass of milk with it.Hope this helps!
Chronic Fungal Infection of Skin	35-44 Female  on Treatment for less than 1 month (Patient) 	5	3	4	Female	35-44	1/5/2012 3:22:19 PM	I had a funky looking fungal infection that covered most of my back. It had been spreading for months (I was waiting for insurance to come through b4 I could go to the doctor). Once I got to the doctor and took the ketoconazole it began to clear up within a couple of days and now, 2 weeks later, it seems to have disappeared completely. So I'd say it's pretty effective.Side Effects: The first two days I was seriously dizzy but that went away and I didn't notice any other side effects for the remainder of the 2 weeks. One note: my skin has been extra itchy in the last couple of weeks(especially my face) but I have ridiculously sensitive skin that is always itchy so I don't think it's related to the medication but it might be so I figured I should mention it.
Chronic Fungal Infection of Skin	gpn, 35-44 Male  on Treatment for less than 1 month (Patient) 	5	5	3	Male	35-44	11/2/2011 2:40:05 PM	My skin will break out once per year during the summer months.  The infection only appears on my upper body, chest and back. The spots are dark brown in color.  When I take the medication, I take it with food to avoid any stomach issues, no problem there.  The pills are small and easy to take.  I take it with right after eating breakfast in the morning.  Because I know for sure these pills wreaks havoc my the liver, I DRINK TONS OF water during the day. Next, and this one is tough, I DO NOT DRINK ANY ALCOHOL WHILE USING THIS DRUG FOR A MONTH, again to protect my liver as best I can.  Also, I don't sleep very well so normally I would take Tylenol PM, while using this drug, I DO NOT us T-PM.As far as side effects, I have two.  First, I get tired earlier now, like around 8 or 9 PM I'm ready for bed, rather than by 11 or Midnight. Second, I get really hot so I turn my AC down to about 75.
Chronic Fungal Infection of Skin	holl holl, 35-44 Female  on Treatment for less than 1 month (Patient) 	3	5	4	Female	35-44	11/1/2011 5:49:20 PM	Have had undiagnosed infection for 15 years.  Finally, derm tells me it is fungal, gave me script for 2 pills.  Take once a week, 30 min after taking, cause body to sweat, and wash affected areas with anti-dandruff shampoo. Doc says may take 3-4 months to see results.  Will update after 3-4 month period with results
Ringworm of the Body	sadie, 55-64 Female  on Treatment for 1 to 6 months (Patient) 	2	5	1	Female	55-64	10/26/2011 10:23:35 PM	i have take this drug for a month and it hasnt cleared completely, it has helped 85%. My Derm Doc wants me to take it another two weeks. It gave me a headache towards the end of treatment. I have been off for two weeks and i will start again. Im worried about staying on it too long. You have to have your liver monitored if on this too long. My tinea was misdiagnosed at first, so its going to be more stubborn to get rid of. im also using topical creams.
Ringworm of Groin Area	35-44 Male  on Treatment for less than 1 month (Patient) 	5	5	5	Male	35-44	8/10/2011 12:43:05 AM	after taking just 5 pills infection gone with no side effects
Other	greengoddess,  Female  on Treatment for 5 to less than 10 years (Caregiver) 	2	3	1	Female		6/30/2011 12:58:47 AM	I used this liver killer to treat my dog for Valley Fever, a fungal disease of the lung that is often fatal.  Not sure if it really worked.
Chronic Skin Disease caused by a Fungus	65-74 Female  on Treatment for less than 1 month (Patient) 	3	3	3	Female	65-74	6/28/2011 9:56:11 AM	
Other	45-54 Female  on Treatment for less than 1 month (Patient) 	5	5	5	Female	45-54	6/6/2011 11:49:21 AM	This is the only medication that worked for me. It had disappeared from my skin in 1 month. I have suffered for over 20 years. It does come back every summer. I have to get a new prescription every year.
Candidiasis Yeast Infection that Spreads Throughout Body	mrs.b, 35-44 Female  on Treatment for less than 1 month (Patient) 	3	5	3	Female	35-44	5/25/2011 12:31:36 PM	been takeing 1 200mg a day for 1 week now..my face was covered with acne like bumps and tiny pink bumps,very itchy and dry ketoconazole seems to be working after tring so many other meds that made me sick this is a breeze to take i take it at nite and so far every morning i see more results so i hope and pray this does the trick its been 2 months of UGH!!!I just cant bare the itch tho!
Candidiasis Yeast Infection that Spreads Throughout Body	35-44 Female  on Treatment for less than 1 month (Patient) 	1	3	1	Female	35-44	5/3/2011 12:07:45 AM	I started this medication for a yeast infection. i was prescribed one a day for a week then two a day. Within 32 pills I broke out in a rash all over my body, itching horribly, fever, difficulty breathing.Stomach pains,and increased anxiety. Also trouble sleeping.Completly miserable. I stopped the medication. It took a week for the rash to be about 90% cleared up. My skin still feels very sensitive. I never will take this medication again. I would read the warnings, reactions, and precations. My doctor said to stop taking it for a few days then start again to see if i havesame results. I am not going to try this again and put my body into so much pain.
Chronic Skin Disease caused by a Fungus	Tinea relief, 35-44 Male  on Treatment for 5 to less than 10 years (Patient) 	3	2	3	Male	35-44	4/26/2011 2:50:36 AM	makes my skin itchy, sick to my stomache. restricts my breathing at first. I take the medicine twice a day for two weeks, it lightens on my arms and neck for 6 months and returns each year(Summer and Winter)
Yeast Infection of Vagina and Vulva	KC, 55-64 Female  on Treatment for less than 1 month (Patient) 	1	1	1	Female	55-64	2/25/2011 4:32:42 AM	I took 18 days of a 21-day course of ketoconazole.  It gave me severe liver damage (toxic hepatitis) followed by severe arthralgia in every joint in my body except spine/neck/head.If I'd taken it a few more days it probably would have killed me.  Instead, it just resulted in about 6 months of being bedridden, followed by 3 years of major debilitating pain.I was an otherwise healthy 37 year old woman taking no other meds, and I had no symptoms at all before beginning the hepatitis symptoms.I eventually (as I said, 3 plus years later) worked the stuff through my body, and I'm basically healthy now, 10 years later.  Although I cannot say for sure, I believe that the arthritis I now have in my hands is a secondary (and permanent) effect--livable, but much worse than it should be, and I'm the only one out of all my parents and grandparents who has it.Believe the big boxed warning.
Thrush	jumpy, 55-64 Male  on Treatment for less than 1 month (Patient) 	1	5	1	Male	55-64	1/7/2011 9:56:19 AM	I have taken antibiotics and prednisone (oral and inhaled) for past year on a frequent basis.  I developed an awful taste in my mouth over the past few months.  After unsatisfying results with Nystatin and Diflucan, my dr gave me Nizoral.  It has not improved anything after 10-11 days of 200 mg bid.  I had noticed shortness of breath and heart racing in the am and pm.  I stopped the Nizoral and the symptoms stopped immediately.  It may be a good medicine but not for me.
Thrush		4	5	4			9/24/2010 5:52:42 AM	
Chronic Skin Disease caused by a Fungus	N8tivebrenda, 45-54 Female  on Treatment for less than 1 month (Patient) 	2	3	1	Female	45-54	5/25/2010 9:43:35 AM	Made me sick at my stomah.Stomah had lots of pain. BM very watery. I do not like it.
Chronic Skin Disease caused by a Fungus	25-34 Female  on Treatment for less than 1 month	5	4	5	Female	25-34	1/20/2010 8:34:07 PM	I typically break out twice a year with pink spots on my stomach, sometimes white/yellow on my back and shoulders.  I've been told it is tinea versicolor.  After years of different lotions and creams, this antifungal medicine does the trick!!!  I take 1x200mg dose for 5 days straight, and within 3-4 days my spots are gone.  The unfortunate thing is that it always comes back.
Candidiasis Yeast Infection that Spreads Throughout Body	45-54 Male  on Treatment for less than 1 month (Patient) 	4	5	3	Male	45-54	1/7/2010 3:37:53 PM	Red blotches (fungus) all over upper body. Caused my prostate to be practically non-functional upon waking up. Things improved as the day went on. 
Yeast Infection of Vagina and Vulva	skatie58, 55-64 Female  on Treatment for less than 1 month (Patient) 	3	4	1	Female	55-64	1/7/2010 11:08:46 AM	I have been on this ketoconazole 200mg for 14 days for a vagnail yeast infection. I get them often at least one every month or so, and i have been on every medication there is. I am SOOOOO sick  of yeast infections!! Oh did i mention i am also taking Florajen daily. ANY OTHER WORDS OF WISDOM?
Chronic Skin Disease caused by a Fungus	MrU, 65-74 Male  on Treatment for less than 1 month (Patient) 	4	5	5	Male	65-74	12/28/2009 11:52:22 AM	
Cancer of the Prostate Gland	amaes10036, 65-74 Male  on Treatment for 1 to 6 months (Patient) 	4	3	3	Male	65-74	10/16/2009 12:57:25 PM	I have had serious side effects including extreme tiredness, swollen ankles and legs, and persistent cough and chapped lips that will not go away.  It seems as if this drug definitely affects your immune system.  I would recommend this drug  only if it is seriously helping your prostate cancer.
Candidiasis Yeast Infection that Spreads Throughout Body	Ms.WindWalker, 55-64 Female  on Treatment for 1 to 6 months (Patient) 	5	5	5	Female	55-64	9/21/2009 2:34:56 AM	The Insurance company would not cover the drug and wanted me to take something else. I felt the Doctor knew more than the insurance company and paid for it out of pocket. I am glad I did! They only cover diflucan at 1 pill every 2 weeks which was not working for me. This has and am I thankful. I had some tiredness and was a little queasy, but overall; I am doing better.
Chronic Skin Disease caused by a Fungus	stay710, 19-24 Female  on Treatment for 1 to 6 months (Patient) 	2	5	2	Female	19-24	9/17/2009 3:49:24 PM	I found out 1 month ago that i have a fungus growning all over my skin the medication worked on getting rid of the fungus but didnt help with the spots it contuniues to spread so they put me on the meds for 2 more weeks. had no problem with the medication at all. but i can say this DO NOT i mean do not get a tattoo done while on this medicaton. Ive learned that the hard way.
Cancer of the Prostate Gland	CFRANKHELEN@AOL.COM, 65-74 Male  on Treatment for 6 months to less than 1 year (Patient) 	4	5	5	Male	65-74	8/20/2009 4:01:31 PM	
Fungal Infection of the Skin with Yellow Patches	25-34 Male  on Treatment for 1 to 6 months (Patient) 	5	5	5	Male	25-34	8/16/2009 10:57:48 AM	I get this infection in the summertime, usually goes away in the winter. I take 2 pills once a month. No side effects noticed and keeps the infection away for good.
